DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,VIVIENDAS,POBLACIÓN
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,LA GUITARRA,-6.47179,-79.889215,11,47
LAMBAYEQUE,CHICLAYO,SAÑA,LAS TRES COMPUERTAS,-6.942441,-79.555338,12,45
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LIMON ALTO,-6.632923,-79.737543,12,45
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,LOS SANTIESTEBAN,-6.602998,-79.855917,13,45
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,FLOR DEL PARAISO,-6.384539,-79.826751,12,45
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,EL AEROPUERTO,-6.088395,-79.70257,11,45
LAMBAYEQUE,LAMBAYEQUE,OLMOS,VEGA DEL PADRE SANTA ROSA,-5.764934,-79.997318,13,45
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CRUZ DE CHALPON,-5.911178,-80.231666,7,45
LAMBAYEQUE,CHICLAYO,SAÑA,NUEVO COLLIQUE,-6.833973,-79.588542,14,44
LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL PARAISO,-5.649807,-79.884725,19,44
LAMBAYEQUE,LAMBAYEQUE,OLMOS,EL MANGO,-5.723269,-79.920131,13,44
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,SERQUEN,-6.59495,-79.74837,11,43
LAMBAYEQUE,LAMBAYEQUE,OLMOS,PAMPA LA ROSA,-5.648843,-79.861109,8,43
LAMBAYEQUE,LAMBAYEQUE,TUCUME,NANCOLAM,-6.521435,-79.857055,9,43
LAMBAYEQUE,CHICLAYO,OYOTUN,BEBEDEROS,-6.80447,-79.297753,14,42
LAMBAYEQUE,CHICLAYO,PICSI,COLLOSI,-6.737072,-79.811867,13,42
LAMBAYEQUE,CHICLAYO,SAÑA,NAYLAMP,-6.904688,-79.597165,12,42
LAMBAYEQUE,CHICLAYO,TUMAN,EL CARMEN,-6.70869,-79.674465,9,42
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,CARPA HUAMANTANGA,-6.647805,-79.847303,12,42
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LA CORALIZA,-6.387145,-79.825642,12,42
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CALERA SANTA ISABEL,-5.829521,-79.898607,14,42
LAMBAYEQUE,CHICLAYO,MONSEFU,RAMA YAIPEN,-6.850262,-79.830218,11,41
LAMBAYEQUE,CHICLAYO,MONSEFU,LA RELUZ,-6.866942,-79.884125,7,40
LAMBAYEQUE,CHICLAYO,REQUE,CUSTODIO,-6.857625,-79.807193,12,40
LAMBAYEQUE,CHICLAYO,PUCALA,HUACA CHINA,-6.774143,-79.582543,13,40
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA CHOCOLA,-6.62879,-79.749918,12,40
LAMBAYEQUE,CHICLAYO,PICSI,LA GARITA,-6.738077,-79.801702,10,39
LAMBAYEQUE,CHICLAYO,PATAPO,PUENTE ONCE,-6.730592,-79.61552,11,39
LAMBAYEQUE,CHICLAYO,SAÑA,BARRIO NUEVO,-6.944262,-79.59496,8,38
LAMBAYEQUE,CHICLAYO,PATAPO,LA PLANTA,-6.748002,-79.56984,11,38
LAMBAYEQUE,CHICLAYO,PUCALA,CABALLO BLANCO ALTO,-6.784675,-79.540913,15,38
LAMBAYEQUE,CHICLAYO,PUCALA,SAN ANTONIO,-6.8029,-79.543476,9,38
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,HUAYAQUIL,-6.632797,-79.746872,9,38
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,LOS VILCHEZ,-6.631447,-79.862593,10,38
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,CAIHUA,-6.14537,-79.670575,10,38
LAMBAYEQUE,FERREÑAFE,FERREÑAFE,TOTORAL,-6.641205,-79.776587,7,37
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CENIZO,-5.791753,-80.146378,9,37
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA FLORIDA,-5.73534,-79.997986,7,37
LAMBAYEQUE,CHICLAYO,MONSEFU,PUNTA CUSUPE,-6.885351,-79.858405,9,36
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,DOS CORRALES,-6.877873,-79.366007,13,36
LAMBAYEQUE,CHICLAYO,REQUE,RAMA REPEPTOR 2,-6.879487,-79.822493,8,36
LAMBAYEQUE,CHICLAYO,POMALCA,COLON,-6.778579,-79.756458,12,36
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,CHAUPIACO,-6.159848,-79.583153,10,36
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CAPILLA DE ÑAUPE,-5.616943,-79.888442,13,36
LAMBAYEQUE,CHICLAYO,PUCALA,NUEVA INMACULADA,-6.78566,-79.600907,9,35
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA JUANITA,-6.684368,-79.75374,11,35
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,CRUCE DE TABLAZOS,-6.687108,-79.453895,9,34
LAMBAYEQUE,CHICLAYO,SAÑA,LA PARRA,-6.959958,-79.572396,7,34
LAMBAYEQUE,CHICLAYO,TUMAN,EL MILAGRO,-6.790421,-79.700273,10,34
LAMBAYEQUE,LAMBAYEQUE,PACORA,LA VICTORIA,-6.409695,-79.855858,9,34
LAMBAYEQUE,CHICLAYO,PUCALA,PUENTE COLGANTE,-6.75593,-79.538782,12,33
LAMBAYEQUE,FERREÑAFE,PITIPO,EL ESPINO,-6.56631,-79.77069,10,33
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SEÑOR CAUTIVO,-5.590932,-79.909773,11,33
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CERRO LA CUAJADA,-5.760845,-79.820404,10,33
LAMBAYEQUE,CHICLAYO,SAÑA,SALITRAL,-6.926773,-79.571526,7,32
LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,FALA RONDAN,-6.65879,-79.83611,8,32
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,LATINA,-6.480153,-79.855067,7,32
LAMBAYEQUE,CHICLAYO,MONSEFU,TUMPON,-6.856872,-79.84035,5,31
LAMBAYEQUE,CHICLAYO,OYOTUN,EL SEIS,-6.809653,-79.21591,14,31
LAMBAYEQUE,CHICLAYO,CAYALTI,BARRIO ALTOS,-6.884012,-79.577988,12,31
LAMBAYEQUE,CHICLAYO,PATAPO,LA VALLE,-6.736573,-79.665582,12,31
LAMBAYEQUE,CHICLAYO,POMALCA,COFRADIA,-6.749722,-79.798537,13,31
LAMBAYEQUE,FERREÑAFE,PITIPO,SAN MARTIN,-6.469923,-79.639162,10,31
LAMBAYEQUE,LAMBAYEQUE,OLMOS,LA HUACA,-5.978296,-79.746957,10,31
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,SALDAÑA BAJO,-6.895315,-79.450958,9,30
LAMBAYEQUE,LAMBAYEQUE,OLMOS,GIGANTE,-5.70946,-79.971831,8,30
LAMBAYEQUE,CHICLAYO,MONSEFU,PUNTA POMA ROSA,-6.872639,-79.885477,7,29
LAMBAYEQUE,CHICLAYO,MONSEFU,SAN RAFAEL,-6.855766,-79.838976,7,29
LAMBAYEQUE,CHICLAYO,SAÑA,EL PORVENIR BAJO,-6.944875,-79.563445,6,29
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,MILAGRO DE DIOS,-6.321986,-79.747769,13,29
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,GUANABAL,-6.632768,-79.743445,6,28
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,"SIALUPE HUAMANTANGA, SECTOR PUNTO NUEVE",-6.62586,-79.88668,6,28
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,MUY FINCA RAMA LIMON,-6.567945,-79.914442,10,28
LAMBAYEQUE,LAMBAYEQUE,PACORA,EL HUAVO,-6.419628,-79.851175,7,28
LAMBAYEQUE,CHICLAYO,PUCALA,SANTA ROSA,-6.773822,-79.621803,11,27
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LUCUMO,-6.629963,-79.744382,8,27
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL GUAYABO,-6.629253,-79.751065,8,27
LAMBAYEQUE,CHICLAYO,PATAPO,LA CONCORDIA,-6.734425,-79.65121,7,26
LAMBAYEQUE,FERREÑAFE,FERREÑAFE,RAMA SERQUEN,-6.595205,-79.771857,7,26
LAMBAYEQUE,CHICLAYO,SAÑA,LA NUEVA ESPERANZA,-6.976363,-79.57885,7,25
LAMBAYEQUE,CHICLAYO,PUCALA,SAN ROQUE,-6.756603,-79.558555,5,25
LAMBAYEQUE,CHICLAYO,TUMAN,CRUCE EL MILAGRO,-6.79984,-79.704832,10,25
LAMBAYEQUE,CHICLAYO,PICSI,MORROPILLO,-6.687233,-79.758133,9,24
LAMBAYEQUE,CHICLAYO,CAYALTI,MATA INDIO,-6.927277,-79.543042,9,24
LAMBAYEQUE,CHICLAYO,PUCALA,TABERNAS,-6.756717,-79.58797,7,24
LAMBAYEQUE,CHICLAYO,TUMAN,COMBO VIEJO,-6.762005,-79.723632,10,24
LAMBAYEQUE,FERREÑAFE,FERREÑAFE,SACALAGUA,-6.598669,-79.769797,5,24
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,LAS FLORES,-6.656237,-79.84081,5,24
LAMBAYEQUE,LAMBAYEQUE,OLMOS,SAN JOSE,-5.74009,-80.04411,7,24
LAMBAYEQUE,CHICLAYO,CAYALTI,CERRO LEON,-6.876207,-79.56208,6,23
LAMBAYEQUE,CHICLAYO,TUMAN,SANTA TERESITA,-6.793952,-79.690004,8,23
LAMBAYEQUE,FERREÑAFE,INCAHUASI,LA CALERA,-6.399532,-79.519302,8,23
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,ARMOLIN,-6.62757,-79.756585,9,23
LAMBAYEQUE,FERREÑAFE,PITIPO,CENDER,-6.551185,-79.777902,7,23
LAMBAYEQUE,CHICLAYO,SAÑA,LIMON,-6.95269,-79.576661,4,22
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA NIEVE (NIEVES),-6.62292,-79.738045,10,22
LAMBAYEQUE,LAMBAYEQUE,OLMOS,NUEVO SAN JOSE,-5.705807,-80.078648,9,22
LAMBAYEQUE,CHICLAYO,MONSEFU,EL CARRIZAL,-6.862496,-79.859945,5,21
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,EL CARRIZO,-6.65586,-79.724635,7,21
LAMBAYEQUE,LAMBAYEQUE,OLMOS,ABRA HUACRUPE,-5.846683,-79.947105,6,20
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,LOS PALTOS,-6.690003,-79.447663,7,19
LAMBAYEQUE,LAMBAYEQUE,OLMOS,CORRAL DE PIEDRA,-5.868309,-80.038829,5,19
LAMBAYEQUE,LAMBAYEQUE,OLMOS,ÑAUPE SAN LORENZO,-5.590805,-79.911615,7,19
LAMBAYEQUE,LAMBAYEQUE,PACORA,SAN PABLO,-6.397972,-79.876782,5,19
LAMBAYEQUE,CHICLAYO,MONSEFU,VENTARRONES,-6.86484,-79.899732,4,18
LAMBAYEQUE,FERREÑAFE,FERREÑAFE,SAN JACINTO,-6.588797,-79.796663,4,18
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,MUYFINCA PUNTO NUEVE RAMA (EL ADOBE),-6.643937,-79.919751,2,18
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CERRO REQUE QUINA QUINA,-6.24251,-79.693162,6,18
LAMBAYEQUE,LAMBAYEQUE,OLMOS,HUALTACAL CORAZON DE JESUS,-5.821321,-79.879404,14,18
LAMBAYEQUE,LAMBAYEQUE,OLMOS,BARRIO NUEVO LAS MERCEDES,-5.792897,-80.029029,5,18
LAMBAYEQUE,CHICLAYO,MONSEFU,RAMA EL PALMO,-6.888388,-79.853416,4,17
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA CHAVARRIA,-6.624285,-79.741337,5,17
LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LA QUEZADA,-6.627123,-79.747237,4,17
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CAPILLA SANTA ROSA,-6.63204,-79.90593,3,17
LAMBAYEQUE,LAMBAYEQUE,OLMOS,VEGA DE MONTEVERDE,-5.681653,-80.182501,4,17
